,Date Played
34423,20211004
34424,20211004
34425,20211004
34426,20211004
34427,20211004
34428,20211004
34429,20211004
34430,20211004
34431,20211004
34432,20211004
34433,20211004
34434,20211004
34435,20211004
34436,20211004
34437,20211004
34438,20211004
34439,20211004
34440,20211004
34441,20211004
34442,20211004
34443,20211004
34444,20211004
34445,20211004
34446,20211004
34447,20211004
34448,20211004
34449,20211004
34450,20211004
34451,20211004
34452,20211004
34453,20211004
34454,20211004
34455,20211004
34456,20211004
34457,20211004
34458,20211004
34459,20211004
34460,20211004
34461,20211004
34462,20211004
34463,20211004
34464,20211004
34465,20211004
34466,20211004
34467,20211004
34468,20211004
34469,20211004
34470,20211004
34471,20211004
34472,20211004
34473,20211004
34474,20211004
34475,20211004
34476,20211004
34477,20211004
34478,20211004
34479,20211004
34480,20211004
34481,20211004
34482,20211004
34483,20211004
34484,20211004
34485,20211004
34486,20211004
34487,20211004
34488,20211004
34489,20211004
34490,20211004
34491,20211004
34492,20211004
34493,20211004
34494,20211004
34495,20211004
34496,20211004
34497,20211004
34498,20211004
34499,20211004
34500,20211004
34501,20211004
34502,20211004
34503,20211004
34504,20211004
34505,20211004
34506,20211004
34507,20211004
34508,20211004
34509,20211004
34510,20211004
34511,20211004
34512,20211004
34513,20211004
34514,20211004
34515,20211004
34516,20211004
34517,20211004
34518,20211004
34519,20211004
34520,20211004
34521,20211004
34522,20211004
34523,20211004
34524,20211004
34525,20211004
34526,20211004
34527,20211004
34528,20211004
34529,20211004
34530,20211004
34531,20211004
34532,20211004
34533,20211004
34534,20211004
34535,20211004
34536,20211004
34537,20211004
34538,20211004
34539,20211004
34540,20211004
34541,20211004
34542,20211005
34543,20211005
34544,20211005
34545,20211005
34546,20211005
34547,20211005
34548,20211005
34549,20211005
34550,20211005
34551,20211005
34552,20211005
34553,20211005
34554,20211005
34555,20211005
34556,20211005
34557,20211005
34558,20211005
34559,20211005
34560,20211005
34561,20211005
34562,20211005
34563,20211005
34564,20211005
34565,20211005
34566,20211005
34567,20211005
34568,20211005
34569,20211006
34570,20211006
34571,20211006
34572,20211006
34573,20211006
34574,20211006
34575,20211006
34576,20211006
34577,20211006
34578,20211006
34579,20211006
34580,20211006
34581,20211006
34582,20211006
34583,20211006
34584,20211006
34585,20211006
34586,20211006
34587,20211006
34588,20211006
34589,20211006
34590,20211006
34591,20211006
34592,20211006
34593,20211006
34594,20211006
34595,20211006
34596,20211006
34597,20211006
34598,20211006
34599,20211006
34600,20211006
34601,20211006
34602,20211006
34603,20211006
34604,20211006
34605,20211006
34606,20211006
34607,20211006
34608,20211006
34609,20211006
34610,20211006
34611,20211006
34612,20211006
34613,20211006
34614,20211006
34615,20211006
34616,20211006
34617,20211006
34618,20211006
34619,20211006
34620,20211006
34621,20211006
34622,20211006
34623,20211006
34624,20211006
34625,20211006
34626,20211006
34627,20211006
34628,20211006
34629,20211006
34630,20211006
34631,20211006
34632,20211006
34633,20211006
34634,20211006
34635,20211006
34636,20211006
34637,20211006
34638,20211006
34639,20211006
34640,20211006
34641,20211006
34642,20211007
34643,20211007
34644,20211007
34645,20211007
34646,20211007
34647,20211007
34648,20211007
34649,20211007
34650,20211007
34651,20211007
34652,20211007
34653,20211007
34654,20211007
34655,20211007
34656,20211007
34657,20211007
34658,20211007
34659,20211007
34660,20211007
34661,20211007
34662,20211007
34663,20211007
34664,20211007
34665,20211007
34666,20211007
34667,20211007
34668,20211007
34669,20211007
34670,20211007
34671,20211007
34672,20211007
34673,20211007
34674,20211007
34675,20211007
34676,20211007
34677,20211007
34678,20211007
34679,20211007
34680,20211007
34681,20211007
34682,20211007
34683,20211007
34684,20211007
34685,20211007
34686,20211007
34687,20211007
34688,20211007
34689,20211007
34690,20211007
34691,20211007
34692,20211007
34693,20211007
34694,20211007
34695,20211007
34696,20211007
34697,20211007
34698,20211007
34699,20211007
34700,20211007
34701,20211007
34702,20211007
34703,20211007
34704,20211007
34705,20211007
34706,20211007
34707,20211007
34708,20211007
34709,20211007
34710,20211007
34711,20211007
34712,20211007
34713,20211007
34714,20211007
34715,20211007
34716,20211007
34717,20211007
34718,20211007
34719,20211007
34720,20211007
34721,20211007
34722,20211007
34723,20211007
34724,20211007
34725,20211007
34726,20211007
34727,20211007
34728,20211007
34729,20211007
34730,20211007
34731,20211007
34732,20211007
34733,20211007
34734,20211007
34735,20211007
34736,20211007
34737,20211007
34738,20211007
34739,20211007
34740,20211007
34741,20211008
34742,20211008
34743,20211008
34744,20211008
34745,20211008
34746,20211008
34747,20211008
34748,20211008
34749,20211008
34750,20211008
34751,20211008
34752,20211008
34753,20211008
34754,20211008
34755,20211008
34756,20211008
34757,20211008
34758,20211008
34759,20211008
34760,20211008
34761,20211008
34762,20211008
34763,20211008
34764,20211008
34765,20211008
34766,20211008
34767,20211008
34768,20211008
34769,20211008
34770,20211008
34771,20211008
34772,20211008
34773,20211008
34774,20211008
34775,20211008
34776,20211008
34777,20211008
34778,20211008
34779,20211008
34780,20211008
34781,20211008
34782,20211008
34783,20211008
34784,20211008
34785,20211008
34786,20211008
34787,20211008
34788,20211008
34789,20211008
34790,20211008
34791,20211008
34792,20211008
34793,20211008
34794,20211008
34795,20211008
34796,20211008
34797,20211008
34798,20211008
34799,20211008
34800,20211008
34801,20211008
34802,20211008
34803,20211008
34804,20211008
34805,20211008
34806,20211008
34807,20211008
34808,20211008
34809,20211008
34810,20211009
34811,20211009
34812,20211009
34813,20211009
34814,20211009
34815,20211009
34816,20211009
34817,20211009
34818,20211009
34819,20211009
34820,20211009
34821,20211009
34822,20211009
34823,20211009
34824,20211009
34825,20211009
34826,20211009
34827,20211009
34828,20211009
34829,20211009
34830,20211009
34831,20211009
34832,20211009
34833,20211009
34834,20211009
34835,20211009
34836,20211009
34837,20211009
34838,20211009
34839,20211009
34840,20211009
34841,20211009
34842,20211009
34843,20211009
34844,20211009
34845,20211009
34846,20211009
34847,20211009
34848,20211009
34849,20211009
34850,20211009
34851,20211009
34852,20211009
34853,20211009
34854,20211009
34855,20211009
34856,20211009
34857,20211009
34858,20211009
34859,20211009
34860,20211009
34861,20211009
34862,20211009
34863,20211009
34864,20211009
34865,20211009
34866,20211009
34867,20211009
34868,20211009
34869,20211009
34870,20211009
34871,20211009
34872,20211009
34873,20211009
34874,20211009
34875,20211009
34876,20211009
34877,20211009
34878,20211009
34879,20211009
34880,20211009
34881,20211009
34882,20211009
34883,20211009
34884,20211009
34885,20211009
34886,20211009
34887,20211009
34888,20211009
34889,20211009
34890,20211009
34891,20211009
34892,20211009
34893,20211009
34894,20211009
34895,20211009
34896,20211009
34897,20211009
34898,20211009
34899,20211009
34900,20211009
34901,20211009
34902,20211009
34903,20211009
34904,20211009
34905,20211009
34906,20211009
34907,20211009
34908,20211009
34909,20211009
34910,20211009
34911,20211009
34912,20211009
34913,20211009
34914,20211009
34915,20211009
34916,20211009
34917,20211009
34918,20211009
34919,20211009
34920,20211009
34921,20211009
34922,20211009
34923,20211009
34924,20211009
34925,20211009
34926,20211009
34927,20211009
34928,20211009
34929,20211009
34930,20211009
34931,20211009
34932,20211009
34933,20211009
34934,20211009
34935,20211009
34936,20211009
34937,20211009
34938,20211009
34939,20211009
34940,20211009
34941,20211009
34942,20211009
34943,20211009
34944,20211009
34945,20211009
34946,20211009
34947,20211009
34948,20211009
34949,20211009
34950,20211009
34951,20211009
34952,20211009
34953,20211009
34954,20211009
34955,20211009
34956,20211009
34957,20211009
34958,20211009
34959,20211009
34960,20211009
34961,20211009
34962,20211009
34963,20211009
34964,20211009
34965,20211009
34966,20211009
34967,20211009
34968,20211009
34969,20211009
34970,20211009
34971,20211009
34972,20211009
34973,20211009
34974,20211009
34975,20211009
34976,20211009
34977,20211009
34978,20211009
34979,20211009
34980,20211009
34981,20211009
34982,20211009
34983,20211010
34984,20211010
34985,20211010
34986,20211010
34987,20211010
34988,20211010
34989,20211010
34990,20211010
34991,20211010
34992,20211010
34993,20211010
34994,20211010
34995,20211010
34996,20211010
34997,20211010
34998,20211010
34999,20211010
35000,20211010
35001,20211010
35002,20211010
35003,20211010
35004,20211010
35005,20211010
35006,20211010
35007,20211010
35008,20211010
35009,20211010
35010,20211010
35011,20211010
35012,20211010
35013,20211010
35014,20211010
35015,20211010
35016,20211010
35017,20211010
35018,20211010
35019,20211010
35020,20211010
35021,20211010
35022,20211010
35023,20211010
35024,20211010
35025,20211010
35026,20211010
35027,20211010
35028,20211010
35029,20211010
35030,20211010
35031,20211010
35032,20211010
35033,20211010
35034,20211010
35035,20211010
35036,20211010
35037,20211010
35038,20211010
35039,20211010
35040,20211010
35041,20211010
35042,20211010
35043,20211010
35044,20211010
35045,20211010
35046,20211010
35047,20211011
35048,20211011
35049,20211011
35050,20211011
35051,20211011
35052,20211011
35053,20211011
35054,20211011
35055,20211011
35056,20211011
35057,20211011
35058,20211011
35059,20211011
35060,20211011
35061,20211011
35062,20211011
35063,20211011
35064,20211011
35065,20211011
35066,20211011
35067,20211011
35068,20211011
35069,20211011
35070,20211011
35071,20211011
35072,20211011
35073,20211011
35074,20211011
35075,20211011
35076,20211011
35077,20211011
35078,20211011
35079,20211011
35080,20211011
35081,20211011
35082,20211011
35083,20211011
35084,20211011
35085,20211011
35086,20211011
35087,20211011
35088,20211011
35089,20211011
35090,20211011
35091,20211011
35092,20211011
35093,20211011
35094,20211011
35095,20211011
35096,20211011
35097,20211011
35098,20211011
35099,20211011
35100,20211011
35101,20211015
35102,20211015
35103,20211015
35104,20211015
35105,20211015
35106,20211015
35107,20211015
35108,20211015
35109,20211016
35110,20211016
35111,20211016
35112,20211016
35113,20211016
35114,20211016
35115,20211016
35116,20211016
35117,20211016
35118,20211016
35119,20211016
35120,20211016
35121,20211016
35122,20211016
35123,20211016
35124,20211016
35125,20211016
35126,20211016
35127,20211016
35128,20211016
35129,20211018
35130,20211018
35131,20211018
35132,20211018
35133,20211018
35134,20211018
35135,20211018
35136,20211018
35137,20211018
35138,20211018
35139,20211018
35140,20211018
35141,20211018
35142,20211018
35143,20211018
35144,20211018
35145,20211018
35146,20211018
35147,20211018
35148,20211018
35149,20211019
35150,20211019
35151,20211019
35152,20211019
35153,20211019
35154,20211019
35155,20211019
35156,20211019
35157,20211019
35158,20211019
35159,20211019
35160,20211019
35161,20211019
35162,20211019
35163,20211019
35164,20211019
35165,20211019
35166,20211019
35167,20211019
35168,20211019
35169,20211019
35170,20211019
35171,20211019
35172,20211019
35173,20211020
35174,20211020
35175,20211020
35176,20211020
35177,20211020
35178,20211020
35179,20211020
35180,20211020
35181,20211020
35182,20211020
35183,20211020
35184,20211020
35185,20211020
35186,20211020
35187,20211020
35188,20211020
35189,20211020
35190,20211020
35191,20211020
35192,20211020
35193,20211020
35194,20211020
35195,20211020
35196,20211020
35197,20211020
35198,20211020
35199,20211020
35200,20211020
35201,20211020
35202,20211020
35203,20211020
35204,20211020
35205,20211020
35206,20211021
35207,20211021
35208,20211021
35209,20211021
35210,20211021
35211,20211021
35212,20211021
35213,20211021
35214,20211021
35215,20211021
35216,20211021
35217,20211021
35218,20211021
35219,20211021
35220,20211021
35221,20211021
35222,20211021
35223,20211021
35224,20211022
35225,20211022
35226,20211022
35227,20211022
35228,20211022
35229,20211022
35230,20211022
35231,20211022
35232,20211022
35233,20211022
35234,20211022
35235,20211022
35236,20211022
35237,20211022
35238,20211022
35239,20211022
35240,20211022
35241,20211022
35242,20211022
35243,20211022
35244,20211022
35245,20211022
35246,20211022
35247,20211022
35248,20211022
35249,20211022
35250,20211022
35251,20211022
35252,20211022
35253,20211023
35254,20211023
35255,20211023
35256,20211023
35257,20211023
35258,20211023
35259,20211023
35260,20211023
35261,20211023
35262,20211023
35263,20211023
35264,20211023
35265,20211023
35266,20211023
35267,20211023
35268,20211023
35269,20211023
35270,20211023
35271,20211023
35272,20211023
35273,20211023
35274,20211023
35275,20211023
35276,20211023
35277,20211023
35278,20211023
35279,20211023
35280,20211023
35281,20211023
35282,20211023
35283,20211023
35284,20211023
35285,20211023
35286,20211023
35287,20211023
35288,20211023
35289,20211024
35290,20211024
35291,20211024
35292,20211024
35293,20211024
35294,20211024
35295,20211024
35296,20211024
35297,20211024
35298,20211024
35299,20211024
35300,20211024
35301,20211025
35302,20211025
35303,20211025
35304,20211025
35305,20211025
35306,20211025
35307,20211025
35308,20211025
35309,20211025
35310,20211025
35311,20211025
35312,20211025
35313,20211025
35314,20211025
35315,20211025
35316,20211025
35317,20211025
35318,20211025
35319,20211025
35320,20211025
35321,20211025
35322,20211025
35323,20211025
35324,20211025
35325,20211025
35326,20211026
35327,20211026
35328,20211026
35329,20211026
35330,20211026
35331,20211026
35332,20211026
35333,20211026
35334,20211026
35335,20211026
35336,20211026
35337,20211026
35338,20211026
35339,20211026
35340,20211026
35341,20211026
35342,20211026
35343,20211026
35344,20211026
35345,20211026
35346,20211026
35347,20211026
35348,20211026
35349,20211026
35350,20211026
35351,20211026
35352,20211026
35353,20211026
35354,20211026
35355,20211026
35356,20211026
35357,20211026
35358,20211026
35359,20211026
35360,20211026
35361,20211026
35362,20211026
35363,20211026
35364,20211026
35365,20211026
35366,20211026
35367,20211026
35368,20211026
35369,20211026
35370,20211026
35371,20211026
35372,20211026
35373,20211027
35374,20211027
35375,20211027
35376,20211027
35377,20211027
35378,20211027
35379,20211027
35380,20211027
35381,20211027
35382,20211027
35383,20211027
35384,20211027
35385,20211027
35386,20211027
35387,20211027
35388,20211027
35389,20211027
35390,20211027
35391,20211027
35392,20211027
35393,20211027
35394,20211027
35395,20211027
35396,20211027
35397,20211027
35398,20211027
35399,20211027
35400,20211027
35401,20211027
35402,20211027
35403,20211027
35404,20211027
35405,20211027
35406,20211027
35407,20211027
35408,20211027
35409,20211027
35410,20211027
35411,20211027
35412,20211027
35413,20211027
35414,20211027
35415,20211027
35416,20211027
35417,20211027
35418,20211027
35419,20211027
35420,20211027
35421,20211027
35422,20211027
35423,20211027
35424,20211027
35425,20211027
35426,20211027
35427,20211027
35428,20211027
35429,20211027
35430,20211027
35431,20211027
35432,20211027
35433,20211027
35434,20211027
35435,20211027
35436,20211027
35437,20211027
35438,20211027
35439,20211027
35440,20211027
35441,20211027
35442,20211027
35443,20211027
35444,20211028
35445,20211028
35446,20211028
35447,20211028
35448,20211028
35449,20211028
35450,20211028
35451,20211028
35452,20211028
35453,20211028
35454,20211028
35455,20211028
35456,20211028
35457,20211028
35458,20211028
35459,20211028
35460,20211028
35461,20211028
35462,20211028
35463,20211028
35464,20211028
35465,20211028
35466,20211028
35467,20211028
35468,20211028
35469,20211028
35470,20211028
35471,20211028
35472,20211028
35473,20211028
35474,20211028
35475,20211028
35476,20211028
35477,20211028
35478,20211028
35479,20211028
35480,20211028
35481,20211028
35482,20211028
35483,20211028
35484,20211028
35485,20211028
35486,20211028
35487,20211028
35488,20211028
35489,20211028
35490,20211028
35491,20211028
35492,20211028
35493,20211028
35494,20211028
35495,20211028
35496,20211028
35497,20211028
35498,20211029
35499,20211029
35500,20211029
35501,20211029
35502,20211029
35503,20211029
35504,20211029
35505,20211029
35506,20211029
35507,20211029
35508,20211029
35509,20211029
35510,20211029
35511,20211029
35512,20211029
35513,20211029
35514,20211029
35515,20211029
35516,20211029
35517,20211029
35518,20211029
35519,20211029
35520,20211029
35521,20211029
35522,20211029
35523,20211029
35524,20211029
35525,20211029
35526,20211029
35527,20211029
35528,20211029
35529,20211029
35530,20211029
35531,20211029
35532,20211029
35533,20211029
35534,20211029
35535,20211029
35536,20211029
35537,20211029
35538,20211029
35539,20211029
35540,20211029
35541,20211029
35542,20211029
35543,20211029
35544,20211029
35545,20211029
35546,20211029
35547,20211029
35548,20211029
35549,20211029
35550,20211029
35551,20211029
35552,20211029
35553,20211029
35554,20211029
35555,20211029
35556,20211029
35557,20211029
35558,20211029
35559,20211029
35560,20211029
35561,20211029
35562,20211029
35563,20211029
35564,20211029
35565,20211029
35566,20211029
35567,20211029
35568,20211029
35569,20211029
35570,20211029
35571,20211029
35572,20211029
35573,20211029
35574,20211029
35575,20211029
35576,20211029
35577,20211029
35578,20211029
35579,20211029
35580,20211029
35581,20211029
35582,20211029
35583,20211029
35584,20211029
35585,20211029
35586,20211029
35587,20211029
35588,20211029
35589,20211029
35590,20211029
35591,20211029
35592,20211029
35593,20211029
35594,20211029
35595,20211029
35596,20211029
35597,20211029
35598,20211029
35599,20211029
35600,20211029
35601,20211029
35602,20211029
35603,20211029
35604,20211029
35605,20211029
35606,20211029
35607,20211029
35608,20211029
35609,20211029
35610,20211029
35611,20211029
35612,20211029
35613,20211029
35614,20211029
35615,20211029
35616,20211029
35617,20211029
35618,20211029
35619,20211029
35620,20211029
35621,20211029
35622,20211029
35623,20211029
35624,20211029
35625,20211029
35626,20211029
35627,20211029
35628,20211029
35629,20211029
35630,20211029
35631,20211029
35632,20211029
35633,20211029
35634,20211029
35635,20211029
35636,20211029
35637,20211029
35638,20211029
35639,20211029
35640,20211029
35641,20211029
35642,20211029
35643,20211029
35644,20211029
35645,20211029
35646,20211029
35647,20211029
35648,20211029
35649,20211029
35650,20211029
35651,20211029
35652,20211030
35653,20211030
35654,20211030
35655,20211030
35656,20211030
35657,20211030
35658,20211030
35659,20211030
35660,20211030
35661,20211030
35662,20211030
35663,20211030
35664,20211030
35665,20211030
35666,20211030
35667,20211030
35668,20211030
35669,20211030
35670,20211030
35671,20211030
35672,20211030
35673,20211030
35674,20211030
35675,20211030
35676,20211030
35677,20211030
35678,20211030
35679,20211030
35680,20211030
35681,20211030
35682,20211030
35683,20211030
35684,20211030
35685,20211030
35686,20211030
35687,20211030
35688,20211030
35689,20211030
35690,20211030
35691,20211030
35692,20211030
35693,20211030
35694,20211030
35695,20211030
35696,20211030
35697,20211030
35698,20211030
35699,20211030
35700,20211030
35701,20211030
35702,20211030
35703,20211030
35704,20211030
35705,20211030
35706,20211030
35707,20211030
35708,20211030
35709,20211030
35710,20211030
35711,20211030
35712,20211030
35713,20211030
35714,20211101
35715,20211101
35716,20211101
35717,20211101
35718,20211101
35719,20211101
35720,20211101
35721,20211101
35722,20211101
35723,20211101
35724,20211101
35725,20211101
35726,20211101
35727,20211101
35728,20211101
35729,20211101
35730,20211101
35731,20211101
35732,20211101
35733,20211101
35734,20211101
35735,20211101
35736,20211101
35737,20211101
35738,20211101
35739,20211101
35740,20211101
35741,20211101
35742,20211101
35743,20211101
35744,20211101
35745,20211101
35746,20211101
35747,20211101
35748,20211101
35749,20211101
35750,20211101
35751,20211101
35752,20211101
35753,20211101
35754,20211101
35755,20211101
35756,20211101
35757,20211101
35758,20211101
35759,20211101
35760,20211101
35761,20211101
35762,20211101
35763,20211101
35764,20211101
35765,20211101
35766,20211101
35767,20211101
35768,20211101
35769,20211101
35770,20211101
35771,20211101
35772,20211101
35773,20211101
35774,20211101
35775,20211101
35776,20211101
35777,20211101
35778,20211101
35779,20211101
35780,20211101
35781,20211101
35782,20211101
35783,20211101
35784,20211101
35785,20211101
35786,20211101
35787,20211101
35788,20211101
35789,20211101
35790,20211101
35791,20211101
35792,20211101
35793,20211101
35794,20211101
35795,20211101
35796,20211101
35797,20211101
35798,20211101
35799,20211101
35800,20211101
35801,20211101
35802,20211101
35803,20211101
35804,20211101
35805,20211101
35806,20211101
35807,20211101
35808,20211101
35809,20211101
35810,20211101
35811,20211101
35812,20211101
35813,20211101
35814,20211101
35815,20211101
35816,20211101
35817,20211101
35818,20211101
35819,20211101
35820,20211101
35821,20211101
35822,20211101
35823,20211101
35824,20211101
35825,20211101
35826,20211101
35827,20211101
35828,20211101
35829,20211101
35830,20211101
35831,20211101
35832,20211101
35833,20211101
35834,20211101
35835,20211101
35836,20211101
35837,20211101
35838,20211101
35839,20211102
35840,20211102
35841,20211102
35842,20211102
35843,20211102
35844,20211102
35845,20211102
35846,20211102
35847,20211102
35848,20211102
35849,20211102
35850,20211102
35851,20211102
35852,20211102
35853,20211102
35854,20211102
35855,20211102
35856,20211102
35857,20211102
35858,20211102
35859,20211102
35860,20211102
35861,20211102
35862,20211102
35863,20211102
35864,20211102
35865,20211102
35866,20211102
35867,20211102
35868,20211102
35869,20211103
35870,20211103
35871,20211103
35872,20211103
35873,20211103
35874,20211103
35875,20211103
35876,20211103
35877,20211103
35878,20211103
35879,20211103
35880,20211103
35881,20211103
35882,20211103
35883,20211103
35884,20211103
35885,20211103
35886,20211103
35887,20211103
35888,20211103
35889,20211103
35890,20211103
35891,20211103
35892,20211103
35893,20211103
35894,20211103
35895,20211103
35896,20211103
35897,20211103
35898,20211103
35899,20211103
35900,20211103
35901,20211103
35902,20211103
35903,20211103
35904,20211103
35905,20211103
35906,20211103
35907,20211103
35908,20211103
35909,20211103
35910,20211103
35911,20211103
35912,20211103
35913,20211103
35914,20211103
35915,20211103
35916,20211103
35917,20211103
35918,20211103
35919,20211103
35920,20211103
35921,20211103
35922,20211103
35923,20211103
35924,20211103
35925,20211103
35926,20211103
35927,20211103
35928,20211103
35929,20211103
35930,20211103
35931,20211103
35932,20211103
35933,20211103
35934,20211103
35935,20211103
35936,20211103
35937,20211103
35938,20211103
35939,20211103
35940,20211103
35941,20211103
35942,20211103
35943,20211103
35944,20211103
35945,20211103
35946,20211103
35947,20211103
35948,20211103
35949,20211103
35950,20211103
35951,20211103
35952,20211103
35953,20211103
35954,20211103
35955,20211103
35956,20211103
35957,20211103
35958,20211103
35959,20211103
35960,20211103
35961,20211103
35962,20211103
35963,20211103
35964,20211103
35965,20211103
35966,20211103
35967,20211103
35968,20211103
35969,20211103
35970,20211103
35971,20211103
35972,20211103
35973,20211103
35974,20211103
35975,20211103
35976,20211103
35977,20211103
35978,20211103
35979,20211103
35980,20211103
35981,20211103
35982,20211103
35983,20211103
35984,20211103
35985,20211103
35986,20211103
35987,20211103
35988,20211103
35989,20211103
35990,20211103
35991,20211104
35992,20211104
35993,20211104
35994,20211104
35995,20211104
35996,20211104
35997,20211104
35998,20211104
35999,20211104
36000,20211104
36001,20211104
36002,20211104
36003,20211104
36004,20211104
36005,20211104
36006,20211104
36007,20211104
36008,20211104
36009,20211104
36010,20211104
36011,20211104
36012,20211104
36013,20211104
36014,20211104
36015,20211104
36016,20211104
36017,20211104
36018,20211104
36019,20211104
36020,20211104
36021,20211104
36022,20211104
36023,20211104
36024,20211104
36025,20211104
36026,20211104
36027,20211104
36028,20211104
36029,20211104
36030,20211104
36031,20211104
36032,20211104
36033,20211104
36034,20211104
36035,20211104
36036,20211104
36037,20211104
36038,20211104
36039,20211104
36040,20211104
36041,20211104
36042,20211104
36043,20211104
36044,20211104
36045,20211104
36046,20211104
36047,20211104
36048,20211104
36049,20211104
36050,20211104
36051,20211104
36052,20211105
36053,20211105
36054,20211105
36055,20211105
36056,20211105
36057,20211105
36058,20211105
36059,20211105
36060,20211105
36061,20211105
36062,20211105
36063,20211105
36064,20211105
36065,20211105
36066,20211105
36067,20211105
36068,20211105
36069,20211105
36070,20211105
36071,20211105
36072,20211105
36073,20211105
36074,20211105
36075,20211105
36076,20211105
36077,20211105
36078,20211105
36079,20211105
36080,20211105
36081,20211105
36082,20211105
36083,20211105
36084,20211105
36085,20211105
36086,20211105
36087,20211105
36088,20211105
36089,20211105
36090,20211105
36091,20211105
36092,20211105
36093,20211105
36094,20211105
36095,20211105
36096,20211105
36097,20211105
36098,20211105
36099,20211105
36100,20211105
36101,20211105
36102,20211105
36103,20211105
36104,20211105
36105,20211105
36106,20211105
36107,20211105
36108,20211105
36109,20211105
36110,20211105
36111,20211105
36112,20211105
36113,20211105
36114,20211106
36115,20211106
36116,20211106
36117,20211106
36118,20211106
36119,20211106
36120,20211106
36121,20211106
36122,20211106
36123,20211106
36124,20211106
36125,20211106
36126,20211106
36127,20211106
36128,20211106
36129,20211106
36130,20211106
36131,20211106
36132,20211106
36133,20211106
36134,20211106
36135,20211107
36136,20211107
36137,20211107
36138,20211107
36139,20211107
36140,20211107
36141,20211107
36142,20211107
36143,20211107
36144,20211107
36145,20211107
36146,20211107
36147,20211107
36148,20211107
36149,20211107
36150,20211107
36151,20211107
36152,20211107
36153,20211107
36154,20211107
36155,20211107
36156,20211107
36157,20211108
36158,20211108
36159,20211108
36160,20211108
36161,20211108
36162,20211108
36163,20211108
36164,20211108
36165,20211108
36166,20211108
36167,20211108
36168,20211108
36169,20211108
36170,20211108
36171,20211108
36172,20211108
36173,20211108
36174,20211108
36175,20211108
36176,20211108
36177,20211108
36178,20211108
36179,20211108
36180,20211108
36181,20211108
36182,20211108
36183,20211108
36184,20211108
36185,20211108
36186,20211108
36187,20211108
36188,20211108
36189,20211108
36190,20211108
36191,20211108
36192,20211108
36193,20211108
36194,20211108
36195,20211108
36196,20211108
36197,20211108
36198,20211108
36199,20211108
36200,20211108
36201,20211108
36202,20211108
36203,20211108
36204,20211108
36205,20211108
36206,20211108
36207,20211108
36208,20211108
36209,20211108
36210,20211108
36211,20211108
36212,20211108
36213,20211108
36214,20211108
36215,20211108
36216,20211108
36217,20211108
36218,20211108
36219,20211108
36220,20211108
36221,20211108
36222,20211108
36223,20211108
36224,20211108
36225,20211108
36226,20211108
36227,20211108
36228,20211108
36229,20211108
36230,20211108
36231,20211108
36232,20211108
36233,20211108
36234,20211108
36235,20211108
36236,20211108
36237,20211108
36238,20211108
36239,20211108
36240,20211108
36241,20211108
36242,20211108
36243,20211108
36244,20211108
36245,20211108
36246,20211108
36247,20211108
36248,20211108
36249,20211108
36250,20211108
36251,20211108
36252,20211108
36253,20211108
36254,20211108
36255,20211108
36256,20211108
36257,20211108
36258,20211108
36259,20211108
36260,20211108
36261,20211108
36262,20211108
36263,20211108
36264,20211108
36265,20211108
36266,20211108
36267,20211108
36268,20211108
36269,20211108
36270,20211108
36271,20211108
36272,20211108
36273,20211108
36274,20211108
36275,20211109
36276,20211109
36277,20211109
36278,20211109
36279,20211109
36280,20211109
36281,20211109
36282,20211109
36283,20211109
36284,20211109
36285,20211109
36286,20211109
36287,20211109
36288,20211109
36289,20211109
36290,20211109
36291,20211109
36292,20211109
36293,20211109
36294,20211109
36295,20211109
36296,20211109
36297,20211109
36298,20211109
36299,20211109
36300,20211109
36301,20211109
36302,20211109
36303,20211109
36304,20211110
36305,20211110
36306,20211110
36307,20211110
36308,20211110
36309,20211110
36310,20211110
36311,20211110
36312,20211110
36313,20211110
36314,20211110
36315,20211110
36316,20211110
36317,20211110
36318,20211110
36319,20211110
36320,20211110
36321,20211110
36322,20211110
36323,20211110
36324,20211110
36325,20211110
36326,20211110
36327,20211110
36328,20211110
36329,20211110
36330,20211110
36331,20211110
36332,20211110
36333,20211110
36334,20211110
36335,20211110
36336,20211110
36337,20211110
36338,20211110
36339,20211110
36340,20211110
36341,20211110
36342,20211110
36343,20211110
36344,20211110
36345,20211110
36346,20211110
36347,20211110
36348,20211110
36349,20211110
36350,20211110
36351,20211110
36352,20211110
36353,20211110
36354,20211110
36355,20211110
36356,20211110
36357,20211110
36358,20211110
36359,20211110
36360,20211110
36361,20211110
36362,20211110
36363,20211110
36364,20211110
36365,20211110
36366,20211110
36367,20211110
36368,20211110
36369,20211110
36370,20211110
36371,20211110
36372,20211110
36373,20211110
36374,20211110
36375,20211110
36376,20211110
36377,20211110
36378,20211110
36379,20211110
36380,20211110
36381,20211110
36382,20211110
36383,20211110
36384,20211110
36385,20211110
36386,20211110
36387,20211110
36388,20211110
36389,20211110
36390,20211110
36391,20211110
36392,20211110
36393,20211110
36394,20211110
36395,20211110
36396,20211110
36397,20211110
36398,20211110
36399,20211110
36400,20211110
36401,20211110
36402,20211110
36403,20211110
36404,20211110
36405,20211110
36406,20211110
36407,20211110
36408,20211110
36409,20211110
36410,20211110
36411,20211110
36412,20211110
36413,20211110
36414,20211110
36415,20211110
36416,20211110
36417,20211110
36418,20211110
36419,20211110
36420,20211110
36421,20211110
